#group,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,double,string,double,double,double,double,double,double,double,double,double,double,dateTime:RFC3339,string,double
#default,,,,,,,,,,,,,,,
,battery_level,device,floor_calib,height,height_std,hum_in,hum_out,pressure,start_calib,temp,temp_in,temp_out,time,wake_reason,wifi_rssi
,2.4,ESP32-S2,73,109.26,13.04,99.9,64.13,,18,,6.3,6.61,2024-01-08T23:08:03.270404891Z,timeout,-65
,3.4,ESP32-S2,73,109.88,12.16,99.9,65.52,,18,,6.4,6.78,2024-01-08T23:19:56.800368979Z,timeout,-66
,3.4,ESP32-S2,73,109.88,12.16,99.9,63.57,,18,,6.4,6.87,2024-01-08T23:31:50.63946157Z,timeout,-66
,2.4,ESP32-S2,73,109.38,12.87,99.9,58.14,,18,,6.3,6.7,2024-01-08T23:43:44.680401644Z,timeout,-65
,3.4,ESP32-S2,73,109.75,12.1,99.9,54.33,,18,,6.1,6.35,2024-01-08T23:55:38.109423553Z,timeout,-65
,17.4,ESP32-S2,73,169.26,14.81,99.9,54.85,,18,,6,6.23,2024-01-03T00:07:03.678768723Z,timeout,-56
,19.4,ESP32-S2,73,169.63,15.34,99.8,59.07,,18,,6,6.31,2024-01-03T00:18:57.929161671Z,timeout,-56
,17.4,ESP32-S2,73,168.52,14.49,99.9,61.39,,18,,6.2,6.46,2024-01-03T00:30:51.253134555Z,timeout,-56
,20.4,ESP32-S2,73,168.64,14.84,99.9,63.18,,18,,6.3,6.62,2024-01-03T00:42:45.088994242Z,timeout,-55
,23.4,ESP32-S2,73,169.51,15.21,99.9,64.88,,18,,6.5,6.8,2024-01-03T00:54:38.821523822Z,timeout,-55
,19.4,ESP32-S2,73,169.63,15.21,99.9,63.56,,18,,6.6,6.92,2024-01-03T01:06:32.657228024Z,timeout,-58
,17.4,ESP32-S2,73,169.75,15.2,99.9,57.11,,18,,6.5,6.73,2024-01-03T01:18:26.598461714Z,timeout,-56
,19.4,ESP32-S2,73,170.12,14.99,99.9,52.29,,18,,6.2,6.29,2024-01-03T01:30:20.230495433Z,timeout,-56
,17.4,ESP32-S2,73,168.52,14.83,99.9,54.32,,18,,5.9,6.1,2024-01-03T01:42:14.272484616Z,timeout,-56
,18.4,ESP32-S2,73,169.26,15.21,99.9,58.81,,18,,5.9,6.19,2024-01-03T01:54:07.909419721Z,timeout,-58
,19.4,ESP32-S2,73,170.25,14.91,99.9,61.17,,18,,6,6.33,2024-01-03T02:06:02.049379195Z,timeout,-58
,22.4,ESP32-S2,73,170.37,14.83,99.9,63.12,,18,,6.2,6.48,2024-01-03T02:17:56.409219522Z,timeout,-56
,16.4,ESP32-S2,73,170.37,14.83,99.9,64.75,,18,,6.3,6.66,2024-01-03T02:29:49.723372062Z,timeout,-56
,20.4,ESP32-S2,73,171.98,16.49,99.9,65.69,,18,,6.5,6.83,2024-01-03T02:41:43.568457374Z,timeout,-56
,22.4,ESP32-S2,73,170.99,15.74,99.9,59.85,,18,,6.5,6.74,2024-01-03T02:53:37.200546658Z,timeout,-56
,19.4,ESP32-S2,73,165.06,16.65,99.9,54.15,,18,,6.2,6.39,2024-01-03T03:05:30.620933706Z,timeout,-56
,21.4,ESP32-S2,73,162.96,17.32,99.9,53.46,,18,,5.9,6.08,2024-01-03T03:17:24.150853881Z,timeout,-56
,22.4,ESP32-S2,73,157.78,17.63,99.9,57.88,,18,,5.9,6.09,2024-01-03T03:29:17.782472961Z,timeout,-56
,17.4,ESP32-S2,73,159.38,17.71,99.9,60.84,,18,,6,6.23,2024-01-03T03:41:12.132549367Z,timeout,-56
,22.4,ESP32-S2,73,158.52,16.95,99.9,62.76,,18,,6.1,6.38,2024-01-03T03:53:06.409571245Z,timeout,-56
,19.4,ESP32-S2,73,152.96,14.46,99.8,64.4,,18,,6.1,6.55,2024-01-03T04:05:00.728399186Z,timeout,-56
,22.4,ESP32-S2,73,153.09,14.53,99.9,65.99,,18,,6.4,6.72,2024-01-03T04:16:54.236984664Z,timeout,-56
,17.4,ESP32-S2,73,152.47,15.2,99.8,62.48,,18,,6.4,6.78,2024-01-03T04:28:48.709363969Z,timeout,-56
,17.4,ESP32-S2,73,152.47,15.2,99.9,56.22,,18,,6.3,6.49,2024-01-03T04:40:41.62319735Z,timeout,-56
,21.4,ESP32-S2,73,152.47,15.2,99.9,52.56,,18,,5.9,6.09,2024-01-03T04:52:35.358897374Z,timeout,-56
,20.4,ESP32-S2,73,152.47,15.2,99.8,56.13,,18,,5.7,6.01,2024-01-03T05:04:29.403126477Z,timeout,-57
,16.4,ESP32-S2,73,152.47,15.2,99.9,59.91,,18,,5.8,6.11,2024-01-03T05:16:22.623496722Z,timeout,-57
,18.4,ESP32-S2,73,152.47,15.2,99.9,61.91,,18,,6,6.25,2024-01-03T05:28:16.766077648Z,timeout,-57
,22.4,ESP32-S2,73,152.47,15.2,99.9,63.81,,18,,6.1,6.42,2024-01-03T05:40:10.706560342Z,timeout,-56
,21.4,ESP32-S2,73,153.09,15.85,99.9,69.3,,18,,6.6,7.18,2024-01-03T05:52:04.646326245Z,timeout,-56
,16.4,ESP32-S2,73,153.09,15.85,99.9,63.49,,18,,6.9,7.27,2024-01-03T06:03:59.000370951Z,timeout,-56
,16.4,ESP32-S2,73,153.83,14.34,99.9,56.56,,18,,6.6,6.82,2024-01-03T06:15:52.428825923Z,timeout,-58
,17.4,ESP32-S2,73,155.43,13.15,99.9,52.93,,18,,6.2,6.32,2024-01-03T06:27:45.447264105Z,timeout,-56
,21.4,ESP32-S2,73,152.47,16.77,99.9,56.11,,18,,6,6.17,2024-01-03T06:39:39.606356997Z,timeout,-57
,19.4,ESP32-S2,73,152.72,16.71,99.9,63.29,,18,,6.5,6.98,2024-01-03T06:51:33.52823772Z,timeout,-59
,21.4,ESP32-S2,73,154.94,16.75,99.9,63.59,,18,,6.6,6.96,2024-01-03T07:03:27.567525307Z,timeout,-59
,20.4,ESP32-S2,73,152.84,17.53,99.9,65.7,,18,,6.6,7.03,2024-01-03T07:15:20.759098562Z,timeout,-58
,20.4,ESP32-S2,73,156.79,16.49,99.9,66.39,,18,,6.7,7.1,2024-01-03T07:27:14.730814858Z,timeout,-58
,18.4,ESP32-S2,73,152.59,15.4,99.9,60.81,,18,,6.7,6.94,2024-01-03T07:39:08.66933158Z,timeout,-57
,16.4,ESP32-S2,73,154.44,16.59,99.9,63.56,,18,,6.7,7.21,2024-01-03T07:51:02.213318253Z,timeout,-56
,16.4,ESP32-S2,73,152.72,15.85,99.9,56.5,,18,,6.4,6.66,2024-01-03T08:02:56.546925046Z,timeout,-56
,17.4,ESP32-S2,73,153.21,15.26,99.9,58.89,,18,,6.2,6.48,2024-01-03T08:14:49.565916578Z,timeout,-57
,19.4,ESP32-S2,73,153.21,15.72,99.9,63.06,,18,,6.3,6.6,2024-01-03T08:26:43.30130448Z,timeout,-56
,20.4,ESP32-S2,73,156.05,16.6,99.9,63.9,,18,,6.3,6.7,2024-01-03T08:38:37.546419018Z,timeout,-56
,15.4,ESP32-S2,73,155.93,16.64,99.9,65.33,,18,,6.4,6.83,2024-01-03T08:50:31.283143138Z,timeout,-58
,18.4,ESP32-S2,73,157.28,16.54,99.8,66.54,,18,,6.5,6.97,2024-01-03T09:02:25.836309687Z,timeout,-56
,20.4,ESP32-S2,73,157.41,16.73,99.9,61.41,,18,,6.6,6.9,2024-01-03T09:14:18.828256424Z,timeout,-56
,20.4,ESP32-S2,73,157.04,16.27,99.9,55.89,,18,,6.4,6.54,2024-01-03T09:26:13.508638889Z,timeout,-56
,20.4,ESP32-S2,73,156.91,16.92,99.9,53.85,,18,,6,6.18,2024-01-03T09:38:06.219937698Z,timeout,-56
,18.4,ESP32-S2,73,158.64,16.22,99.9,57.96,,18,,5.9,6.16,2024-01-03T09:49:59.961296005Z,timeout,-57
,20.4,ESP32-S2,73,158.52,16.28,99.9,61.07,,18,,6,6.29,2024-01-03T10:01:53.895959692Z,timeout,-56
,20.4,ESP32-S2,73,158.64,15.66,99.9,63.06,,18,,6.1,6.46,2024-01-03T10:13:48.553032271Z,timeout,-57
,16.4,ESP32-S2,73,160.12,15.77,99.9,64.72,,18,,6.3,6.63,2024-01-03T10:25:41.876221784Z,timeout,-57
,15.4,ESP32-S2,73,160.49,15.63,99.9,66.24,,18,,6.4,6.83,2024-01-03T10:37:35.508817892Z,timeout,-58
,19.4,ESP32-S2,73,161.73,14.3,99.9,62.57,,18,,6.6,6.87,2024-01-03T10:49:29.451764059Z,timeout,-58
,16.4,ESP32-S2,73,162.1,14.99,99.8,56.41,,18,,6.3,6.58,2024-01-03T11:01:23.597029556Z,timeout,-57
,19.4,ESP32-S2,73,161.6,14.34,99.9,52.83,,18,,6.1,6.19,2024-01-03T11:13:16.918876609Z,timeout,-56
,19.4,ESP32-S2,73,162.22,15.21,99.9,56.38,,18,,5.9,6.12,2024-01-03T11:25:10.401856674Z,timeout,-56
,19.4,ESP32-S2,73,159.88,15.42,99.9,60.06,,18,,6,6.27,2024-01-03T11:37:04.901300353Z,timeout,-56
,17.4,ESP32-S2,73,156.67,13.39,99.9,62.16,,18,,6.1,6.41,2024-01-03T11:48:58.227179803Z,timeout,-58
,19.4,ESP32-S2,73,156.05,12.95,99.9,64.1,,18,,6.3,6.59,2024-01-03T12:00:52.16419308Z,timeout,-56
,20.4,ESP32-S2,73,155.8,12.88,99.9,65.59,,18,,6.5,6.79,2024-01-03T12:12:45.90367238Z,timeout,-58
,17.4,ESP32-S2,73,153.95,12.38,99.9,63.35,,18,,6.6,6.9,2024-01-03T12:24:40.353163763Z,timeout,-58
,14.4,ESP32-S2,73,156.91,12.26,99.9,56.85,,18,,6.4,6.63,2024-01-03T12:36:34.29704269Z,timeout,-56
,15.4,ESP32-S2,73,156.79,12.56,99.9,52.12,,18,,6.1,6.21,2024-01-03T12:48:28.101467981Z,timeout,-56
,15.4,ESP32-S2,73,156.05,12.71,99.9,54.54,,18,,5.8,6.04,2024-01-03T13:00:22.540275971Z,timeout,-56
,18.4,ESP32-S2,73,155.56,13.42,99.9,58.99,,18,,5.9,6.13,2024-01-03T13:12:16.425397744Z,timeout,-56
,18.4,ESP32-S2,73,156.54,12.83,99.9,61.33,,18,,5.9,6.29,2024-01-03T13:24:10.052896959Z,timeout,-55
,16.4,ESP32-S2,73,152.47,11.45,99.9,63.39,,18,,6.2,6.47,2024-01-03T13:36:03.381137741Z,timeout,-58
,19.4,ESP32-S2,73,155.68,13.6,99.9,65.16,,18,,6.3,6.65,2024-01-03T13:47:57.010246626Z,timeout,-58
,17.4,ESP32-S2,73,155.56,12.57,99.9,64.89,,18,,6.5,6.82,2024-01-03T13:59:50.919355348Z,timeout,-56
,14.4,ESP32-S2,73,157.04,11.26,99.8,58.45,,18,,6.3,6.64,2024-01-03T14:11:44.892011418Z,timeout,-55
,15.4,ESP32-S2,73,157.04,11.52,99.9,52.83,,18,,6.1,6.24,2024-01-03T14:23:37.706644313Z,timeout,-56
,16.4,ESP32-S2,73,154.2,12.18,99.9,53.33,,18,,5.8,5.97,2024-01-03T14:35:31.645231509Z,timeout,-56
,16.4,ESP32-S2,73,154.32,11.91,99.9,57.86,,18,,5.8,6.01,2024-01-03T14:47:25.373979263Z,timeout,-55
,14.4,ESP32-S2,73,154.94,11.85,99.9,60.75,,18,,5.8,6.16,2024-01-03T14:59:19.313822528Z,timeout,-58
,15.4,ESP32-S2,73,156.79,11.22,99.9,62.85,,18,,6.1,6.33,2024-01-03T15:11:12.948157935Z,timeout,-56
,15.4,ESP32-S2,73,156.54,11.25,99.8,64.49,,18,,6.1,6.52,2024-01-03T15:23:07.400940448Z,timeout,-56
,17.4,ESP32-S2,73,156.91,11.06,99.9,65.97,,18,,6.4,6.71,2024-01-03T15:35:00.315141206Z,timeout,-56
,14.4,ESP32-S2,73,158.64,12.85,99.8,61.13,,18,,6.3,6.68,2024-01-03T15:46:54.663219047Z,timeout,-56
,16.4,ESP32-S2,73,157.41,11.83,99.9,55.19,,18,,6.2,6.36,2024-01-03T15:58:47.580418682Z,timeout,-56
,14.4,ESP32-S2,73,157.9,12.53,99.9,52.96,,18,,5.8,6.02,2024-01-03T16:10:41.31740362Z,timeout,-56
,18.4,ESP32-S2,73,158.02,12.69,99.9,57.11,,18,,5.7,5.99,2024-01-03T16:22:34.743020948Z,timeout,-56
,18.4,ESP32-S2,73,158.52,12.7,99.9,60.39,,18,,5.9,6.12,2024-01-03T16:34:28.06616437Z,timeout,-58
,14.4,ESP32-S2,73,157.28,13.77,99.8,62.38,,18,,5.9,6.29,2024-01-03T16:46:23.029881954Z,timeout,-56
,18.4,ESP32-S2,73,160.49,14.3,99.9,64.27,,18,,6.1,6.46,2024-01-03T16:58:16.459045393Z,timeout,-58
,14.4,ESP32-S2,73,157.41,13.04,99.9,65.87,,18,,6.3,6.64,2024-01-03T17:10:10.399098321Z,timeout,-56
,18.4,ESP32-S2,73,157.41,13.42,99.8,63.36,,18,,6.4,6.72,2024-01-03T17:22:05.164706005Z,timeout,-56
,14.4,ESP32-S2,73,157.9,13.96,99.8,56.7,,18,,6.2,6.45,2024-01-03T17:33:58.788964925Z,timeout,-58
,17.4,ESP32-S2,73,156.54,15.83,99.9,52.3,,18,,5.9,6.03,2024-01-03T17:45:51.550726494Z,timeout,-56
,14.4,ESP32-S2,73,158.52,14.74,99.9,55.37,,18,,5.7,5.9,2024-01-03T17:57:44.829373004Z,timeout,-56
,18.4,ESP32-S2,73,158.02,14.18,99.9,59.35,,18,,5.7,5.99,2024-01-03T18:09:38.458734924Z,timeout,-58
,13.4,ESP32-S2,73,158.02,14.18,99.9,61.78,,18,,5.9,6.16,2024-01-03T18:21:32.295147027Z,timeout,-55
,17.4,ESP32-S2,73,156.79,16.06,99.9,63.54,,18,,6,6.32,2024-01-03T18:33:26.232816808Z,timeout,-56
,17.4,ESP32-S2,73,157.41,14.83,99.9,65.37,,18,,6.1,6.5,2024-01-03T18:45:19.975718117Z,timeout,-56
,14.4,ESP32-S2,73,153.7,14.7,99.9,67.22,,18,,6.5,6.99,2024-01-03T18:57:13.814764429Z,timeout,-57
,14.4,ESP32-S2,73,153.58,15.88,99.9,65.15,,18,,7.2,7.89,2024-01-03T19:09:08.360426601Z,timeout,-56
,18.4,ESP32-S2,73,154.2,16.32,99.9,57.44,,18,,6.9,7.27,2024-01-03T19:21:02.51035646Z,timeout,-56
,16.4,ESP32-S2,73,154.69,15.93,99.9,55.65,,18,,6.5,6.75,2024-01-03T19:32:57.449641732Z,timeout,-58
,14.4,ESP32-S2,73,154.32,16.36,99.8,62.45,,18,,6.4,6.95,2024-01-03T19:44:50.383601873Z,timeout,-58
,18.4,ESP32-S2,73,154.44,15.85,99.9,63.56,,18,,6.6,6.94,2024-01-03T19:56:43.407275576Z,timeout,-58
,14.4,ESP32-S2,73,155.06,15.48,99.9,65.15,,18,,6.6,6.99,2024-01-03T20:08:38.067105254Z,timeout,-58
,14.4,ESP32-S2,73,154.94,15.63,99.9,66.6,,18,,6.7,7.12,2024-01-03T20:20:31.075348124Z,timeout,-57
,16.4,ESP32-S2,73,154.57,15.05,99.9,64.7,,18,,6.8,7.13,2024-01-03T20:32:25.686910497Z,timeout,-57
,17.4,ESP32-S2,73,152.96,15.59,99.9,57.97,,18,,6.6,6.8,2024-01-03T20:44:17.992030905Z,timeout,-57
,15.4,ESP32-S2,73,149.63,15.77,99.9,52.9,,18,,6.2,6.32,2024-01-03T20:56:11.361350771Z,timeout,-57
,15.4,ESP32-S2,73,149.75,16.12,99.9,55.54,,18,,5.9,6.18,2024-01-03T21:08:04.388729319Z,timeout,-57
,13.4,ESP32-S2,73,149.38,15.63,99.8,59.95,,18,,5.9,6.23,2024-01-03T21:19:58.725074994Z,timeout,-57
,16.4,ESP32-S2,73,151.6,16.65,99.9,62.29,,18,,6.1,6.39,2024-01-03T21:31:52.360371766Z,timeout,-57
,14.4,ESP32-S2,73,153.83,15.22,99.9,64.33,,18,,6.3,6.57,2024-01-03T21:43:46.196476429Z,timeout,-57
,14.4,ESP32-S2,73,154.32,15.09,99.9,65.99,,18,,6.4,6.76,2024-01-03T21:55:39.942574214Z,timeout,-56
,13.4,ESP32-S2,73,154.81,15.53,99.9,62.65,,18,,6.5,6.81,2024-01-03T22:07:34.023951612Z,timeout,-57
,17.4,ESP32-S2,73,152.96,16.65,99.9,67.04,,18,,6.4,7.09,2024-01-03T22:19:27.608812199Z,timeout,-56
,13.4,ESP32-S2,73,153.7,16.12,99.8,54.95,,18,,6.3,6.84,2024-01-03T22:31:21.652981651Z,timeout,-56
,13.4,ESP32-S2,73,153.58,16.2,99.9,56.64,,18,,6.2,6.74,2024-01-03T22:43:14.665461677Z,timeout,-57
,16.4,ESP32-S2,73,151.23,17.31,99.9,60.14,,18,,6.3,6.89,2024-01-03T22:55:08.613671641Z,timeout,-57
,13.4,ESP32-S2,73,153.95,15.72,99.9,62.08,,18,,6.6,7.07,2024-01-03T23:07:03.158781086Z,timeout,-56
,14.4,ESP32-S2,73,154.07,16.46,99.9,63.64,,18,,6.8,7.25,2024-01-03T23:18:56.388499952Z,timeout,-57
,13.4,ESP32-S2,73,156.91,15.18,99.9,65.21,,18,,7,7.43,2024-01-03T23:30:49.813506338Z,timeout,-57
,13.4,ESP32-S2,73,154.94,15.63,99.9,59.47,,18,,7,7.35,2024-01-03T23:42:43.953241373Z,timeout,-57
,14.4,ESP32-S2,73,155.56,15.81,99.9,53.24,,18,,6.7,6.96,2024-01-03T23:54:37.383968296Z,timeout,-57
,1.4,ESP32-S2,73,,,99.9,61.48,,18,,5.9,6.28,2024-01-11T00:06:14.341627204Z,timeout,-60
,2.4,ESP32-S2,73,105.31,10.86,99.9,63.1,,18,,6,6.44,2024-01-11T00:18:09.203560732Z,timeout,-60
,2.4,ESP32-S2,73,105.19,10.9,99.9,64.5,,18,,6.2,6.62,2024-01-11T00:30:02.803736034Z,timeout,-61
,2.4,ESP32-S2,73,105.56,10.49,99.9,65.57,,18,,6.4,6.82,2024-01-11T00:41:56.572269798Z,timeout,-61
,2.4,ESP32-S2,73,105.93,11.7,99.9,63.63,,18,,6.5,6.92,2024-01-11T00:53:51.022816949Z,timeout,-61
,2.4,ESP32-S2,73,105.56,11.05,99.9,57.71,,18,,6.4,6.69,2024-01-11T01:05:44.597781948Z,timeout,-60
,2.4,ESP32-S2,73,106.05,10.85,99.9,53.85,,18,,6,6.24,2024-01-11T01:17:38.026536006Z,timeout,-60
,1.4,ESP32-S2,73,105.31,10.86,99.8,55.73,,18,,5.6,6.01,2024-01-11T01:29:32.381639392Z,timeout,-60
,1.4,ESP32-S2,73,105.06,11.21,99.9,59.24,,18,,5.7,6.06,2024-01-11T01:41:25.243193951Z,timeout,-60
,2.4,ESP32-S2,73,104.94,11.24,99.9,61.31,,18,,5.8,6.19,2024-01-11T01:53:19.281166571Z,timeout,-60
,1.4,ESP32-S2,73,104.94,10.7,99.9,62.92,,18,,5.9,6.36,2024-01-11T02:05:13.529282156Z,timeout,-60
,2.4,ESP32-S2,73,104.94,11.24,99.8,64.57,,18,,6,6.55,2024-01-11T02:17:08.202027883Z,timeout,-60
,2.4,ESP32-S2,73,104.32,11.65,99.9,65.52,,18,,6.3,6.72,2024-01-11T02:29:01.715342047Z,timeout,-60
,2.4,ESP32-S2,73,104.81,11.28,99.9,64.48,,18,,6.5,6.88,2024-01-11T02:40:55.7561188Z,timeout,-60
,2.4,ESP32-S2,73,104.94,11.24,99.9,59.05,,18,,6.4,6.71,2024-01-11T02:52:49.182960896Z,timeout,-60
,2.4,ESP32-S2,73,105.31,10.86,99.9,54.7,,18,,6.1,6.3,2024-01-11T03:04:42.614373829Z,timeout,-60
,2.4,ESP32-S2,73,102.59,12.46,99.8,55.85,,18,,5.6,6.04,2024-01-11T03:16:36.757459553Z,timeout,-60
,1.4,ESP32-S2,73,105.68,11.09,99.9,59.48,,18,,5.7,6.07,2024-01-11T03:28:29.674628334Z,timeout,-60
,1.4,ESP32-S2,73,102.35,12.21,99.9,61.39,,18,,5.8,6.2,2024-01-11T03:40:23.199454324Z,timeout,-60
,1.4,ESP32-S2,73,103.21,12.21,99.8,63.07,,18,,5.8,6.35,2024-01-11T03:52:17.548605535Z,timeout,-60
,1.4,ESP32-S2,73,101.98,11.42,99.9,64.53,,18,,6.1,6.54,2024-01-11T04:04:11.697252444Z,timeout,-60
,1.4,ESP32-S2,73,105.43,11.09,99.9,65.61,,18,,6.3,6.72,2024-01-11T04:16:04.886840764Z,timeout,-60
,1.4,ESP32-S2,73,104.69,11.31,99.8,65,,18,,6.4,6.87,2024-01-11T04:27:59.57751731Z,timeout,-60
,1.4,ESP32-S2,73,104.81,11.28,99.9,59.78,,18,,6.4,6.76,2024-01-11T04:39:53.005638143Z,timeout,-60
,1.4,ESP32-S2,73,102.72,12.46,99.9,55.48,,18,,6.1,6.37,2024-01-11T04:51:47.038526124Z,timeout,-59
,1.4,ESP32-S2,73,105.19,10.9,99.9,55.34,,18,,5.7,6.06,2024-01-11T05:03:40.260555471Z,timeout,-60
,1.4,ESP32-S2,73,104.81,11.01,99.9,58.84,,18,,5.7,6.05,2024-01-11T05:15:33.587396471Z,timeout,-60
,1.4,ESP32-S2,73,105.19,10.9,99.8,61.15,,18,,5.7,6.16,2024-01-11T05:27:27.812887908Z,timeout,-60
,1.4,ESP32-S2,73,104.69,11.04,99.9,62.77,,18,,5.9,6.31,2024-01-11T05:39:21.668779452Z,timeout,-60
,1.4,ESP32-S2,73,101.85,11.92,99.9,67.38,,18,,6,6.59,2024-01-11T05:51:15.610045662Z,timeout,-63
,1.4,ESP32-S2,73,105.43,11.44,99.9,68.26,,18,,6.6,7.11,2024-01-11T06:03:10.061614785Z,timeout,-63
,1.4,ESP32-S2,73,104.2,12.1,99.9,65.5,,18,,6.8,7.27,2024-01-11T06:15:04.002211127Z,timeout,-61
,1.4,ESP32-S2,73,100.25,10.67,99.8,65.81,,18,,6.8,7.71,2024-01-11T06:26:58.553405569Z,timeout,-63
,1.4,ESP32-S2,73,104.94,10.97,99.8,57.32,,18,,6.5,7.01,2024-01-11T06:38:52.256231397Z,timeout,-64
,1.4,ESP32-S2,73,104.32,11.82,99.9,58.04,,18,,6.3,6.63,2024-01-11T06:50:44.895674142Z,timeout,-63
,2.4,ESP32-S2,73,104.69,11.66,99.9,60.82,,18,,6.1,6.55,2024-01-11T07:02:38.834321791Z,timeout,-62
,1.4,ESP32-S2,73,104.44,11.63,99.9,62.53,,18,,6.2,6.6,2024-01-11T07:14:32.671559376Z,timeout,-62
,2.4,ESP32-S2,73,104.44,11.37,99.9,63.98,,18,,6.3,6.7,2024-01-11T07:26:26.510520886Z,timeout,-60
,2.4,ESP32-S2,73,105.31,10.86,99.8,65.32,,18,,6.3,6.84,2024-01-11T07:38:20.65395583Z,timeout,-61
,1.4,ESP32-S2,73,101.98,12.01,99.9,66.45,,18,,6.6,6.98,2024-01-11T07:50:13.676882521Z,timeout,-62
,2.4,ESP32-S2,73,105.19,10.62,99.9,62.21,,18,,6.6,6.97,2024-01-11T08:02:07.300022772Z,timeout,-61
,2.4,ESP32-S2,73,101.6,12.05,99.9,57.07,,18,,6.4,6.62,2024-01-11T08:14:00.730183332Z,timeout,-61
,2.4,ESP32-S2,73,103.83,12.15,99.9,54.93,,18,,5.9,6.2,2024-01-11T08:25:54.261418676Z,timeout,-61
,1.4,ESP32-S2,73,104.2,11.68,99.9,58.15,,18,,5.8,6.09,2024-01-11T08:37:48.095480806Z,timeout,-61
,1.4,ESP32-S2,73,104.57,11.16,99.9,60.81,,18,,5.8,6.18,2024-01-11T08:49:41.524013442Z,timeout,-62
,1.4,ESP32-S2,73,104.94,10.97,99.9,62.7,,18,,5.9,6.32,2024-01-11T09:01:34.953390687Z,timeout,-62
,1.4,ESP32-S2,73,104.94,11.33,99.8,64.17,,18,,6,6.5,2024-01-11T09:13:28.890865235Z,timeout,-62
,1.4,ESP32-S2,73,103.58,12.58,99.9,65.38,,18,,6.3,6.68,2024-01-11T09:25:22.828225991Z,timeout,-62
,2.4,ESP32-S2,73,105.06,11.21,99.9,65.57,,18,,6.5,6.85,2024-01-11T09:37:16.459869201Z,timeout,-62
,2.4,ESP32-S2,73,104.81,11.01,99.9,60.9,,18,,6.5,6.8,2024-01-11T09:49:09.886040813Z,timeout,-62
,2.4,ESP32-S2,73,104.2,11.85,99.9,56.07,,18,,6.2,6.45,2024-01-11T10:01:04.027603189Z,timeout,-61
,1.4,ESP32-S2,73,103.95,11.97,99.9,55.37,,18,,5.8,6.1,2024-01-11T10:12:57.3617779Z,timeout,-62
,1.4,ESP32-S2,73,101.36,11.68,99.9,58.95,,18,,5.7,6.07,2024-01-11T10:24:50.889601829Z,timeout,-62
,1.4,ESP32-S2,73,105.56,11.05,99.9,61.18,,18,,5.7,6.18,2024-01-11T10:36:44.51788323Z,timeout,-62
,1.4,ESP32-S2,73,104.69,11.04,99.9,62.79,,18,,6,6.33,2024-01-11T10:48:39.173672893Z,timeout,-62
,1.4,ESP32-S2,73,104.69,11.4,99.9,64.28,,18,,6,6.5,2024-01-11T11:00:32.601643672Z,timeout,-62
,1.4,ESP32-S2,73,103.09,11.71,99.9,65.7,,18,,6.3,6.7,2024-01-11T11:12:26.636088944Z,timeout,-62
,1.4,ESP32-S2,73,104.94,10.97,99.9,65,,18,,6.5,6.86,2024-01-11T11:24:20.085526099Z,timeout,-61
,1.4,ESP32-S2,73,105.31,10.86,99.9,59.5,,18,,6.4,6.73,2024-01-11T11:36:13.973643736Z,timeout,-61
,1.4,ESP32-S2,73,104.81,11.19,99.8,55.1,,18,,6,6.32,2024-01-11T11:48:08.256819351Z,timeout,-61
,1.4,ESP32-S2,73,104.44,11.28,99.9,55.81,,18,,5.7,6.04,2024-01-11T12:00:01.420702555Z,timeout,-61
,1.4,ESP32-S2,73,105.43,10.82,99.9,59.44,,18,,5.7,6.06,2024-01-11T12:11:54.750788501Z,timeout,-62
,1.4,ESP32-S2,73,104.44,11.28,99.8,61.41,,18,,5.7,6.17,2024-01-11T12:23:49.667390547Z,timeout,-62
,1.4,ESP32-S2,73,100.25,10.67,99.9,63.07,,18,,5.9,6.32,2024-01-11T12:35:42.889734056Z,timeout,-61
,1.4,ESP32-S2,73,104.32,11.57,99.9,64.63,,18,,6.1,6.51,2024-01-11T12:47:36.41418625Z,timeout,-62
,1.4,ESP32-S2,73,104.2,12.1,99.9,65.8,,18,,6.3,6.69,2024-01-11T12:59:30.250628906Z,timeout,-62
,1.4,ESP32-S2,73,104.69,11.49,99.8,64.61,,18,,6.4,6.83,2024-01-11T13:11:24.367140634Z,timeout,-61
,1.4,ESP32-S2,73,104.2,11.59,99.9,59.06,,18,,6.4,6.66,2024-01-11T13:23:18.268811462Z,timeout,-61
,1.4,ESP32-S2,73,104.69,11.4,99.8,54.99,,18,,5.9,6.26,2024-01-11T13:35:11.558680242Z,timeout,-61
,1.4,ESP32-S2,73,105.19,11.17,99.9,56.32,,18,,5.7,6.01,2024-01-11T13:47:04.777666337Z,timeout,-61
,1.4,ESP32-S2,73,105.06,10.66,99.9,59.81,,18,,5.7,6.05,2024-01-11T13:58:58.512215351Z,timeout,-61
,1.4,ESP32-S2,73,104.2,11.59,99.8,61.79,,18,,5.7,6.17,2024-01-11T14:10:52.862841864Z,timeout,-62
,1.4,ESP32-S2,73,102.84,12.54,99.9,63.43,,18,,5.9,6.32,2024-01-11T14:22:46.090955062Z,timeout,-62
,1.4,ESP32-S2,73,101.6,12.54,99.9,64.74,,18,,6.1,6.5,2024-01-11T14:34:40.229356584Z,timeout,-61
,1.4,ESP32-S2,73,103.46,12.19,99.9,66.11,,18,,6.3,6.69,2024-01-11T14:46:33.654078613Z,timeout,-62
