Unnamed: 0,battery_level,device,floor_calib,height,height_std,hum_in,hum_out,pressure,start_calib,temp,temp_in,temp_out,time,wake_reason,wifi_rssi
,1.4,ESP32-S2,73.0,103.21,12.29,99.9,61.75,,18.0,,5.7,6.13,2024-01-12 17:44:17.663207092+00:00,timeout,-64.0
,1.4,ESP32-S2,73.0,103.58,12.26,99.9,63.56,,18.0,,5.8,6.27,2024-01-12 17:56:11.483799872+00:00,timeout,-65.0
,1.4,ESP32-S2,73.0,104.94,10.7,99.9,65.11,,18.0,,6.0,6.44,2024-01-12 18:08:05.113433098+00:00,timeout,-65.0
,1.4,ESP32-S2,73.0,104.32,11.48,99.9,66.45,,18.0,,6.2,6.63,2024-01-12 18:19:59.054289157+00:00,timeout,-65.0
,1.4,ESP32-S2,73.0,102.84,12.54,99.9,66.54,,18.0,,6.4,6.81,2024-01-12 18:31:52.889775628+00:00,timeout,-65.0
,1.4,ESP32-S2,73.0,101.6,12.54,99.9,60.98,,18.0,,6.3,6.68,2024-01-12 18:43:46.434255586+00:00,timeout,-63.0
,1.4,ESP32-S2,73.0,103.21,12.53,99.8,55.89,,18.0,,5.9,6.26,2024-01-12 18:55:40.671396826+00:00,timeout,-64.0
,1.3,ESP32-S2,73.0,103.46,12.27,99.8,56.21,,18.0,,5.5,5.94,2024-01-12 19:07:34.475695397+00:00,timeout,-64.0
,1.4,ESP32-S2,73.0,104.07,11.52,99.9,60.14,,18.0,,5.4,5.95,2024-01-12 19:19:27.523391455+00:00,timeout,-63.0
,1.4,ESP32-S2,73.0,100.62,12.27,99.9,62.47,,18.0,,5.6,6.07,2024-01-12 19:31:21.561318923+00:00,timeout,-64.0
,1.4,ESP32-S2,73.0,105.06,11.21,99.9,64.21,,18.0,,5.8,6.24,2024-01-12 19:43:15.197474437+00:00,timeout,-65.0
,1.4,ESP32-S2,73.0,103.58,12.01,99.9,65.79,,18.0,,5.9,6.43,2024-01-12 19:55:08.522098358+00:00,timeout,-64.0
,1.4,ESP32-S2,73.0,101.11,12.05,99.9,66.94,,18.0,,6.2,6.62,2024-01-12 20:07:02.255705646+00:00,timeout,-65.0
,1.4,ESP32-S2,73.0,103.21,12.61,99.9,65.43,,18.0,,6.3,6.75,2024-01-12 20:18:55.886526271+00:00,timeout,-64.0
,1.4,ESP32-S2,73.0,100.99,12.02,99.8,60.42,,18.0,,6.1,6.58,2024-01-12 20:30:49.823552199+00:00,timeout,-64.0
,1.4,ESP32-S2,73.0,104.44,11.19,99.9,56.05,,18.0,,5.8,6.17,2024-01-12 20:42:42.740080314+00:00,timeout,-64.0
,1.4,ESP32-S2,73.0,104.32,11.3,99.9,57.49,,18.0,,5.6,5.95,2024-01-12 20:54:36.373469853+00:00,timeout,-64.0
,1.4,ESP32-S2,73.0,104.69,11.04,99.9,61.24,,18.0,,5.5,6.01,2024-01-12 21:06:30.116382393+00:00,timeout,-64.0
,1.4,ESP32-S2,73.0,102.35,12.21,99.9,63.11,,18.0,,5.7,6.14,2024-01-12 21:18:24.046805455+00:00,timeout,-64.0
,1.4,ESP32-S2,73.0,104.07,11.61,99.9,64.61,,18.0,,5.9,6.3,2024-01-12 21:30:17.988620902+00:00,timeout,-65.0
,1.4,ESP32-S2,73.0,103.7,11.92,99.9,65.99,,18.0,,6.1,6.49,2024-01-12 21:42:12.131901936+00:00,timeout,-65.0
,1.4,ESP32-S2,73.0,101.48,12.2,99.9,67.15,,18.0,,6.2,6.67,2024-01-12 21:54:05.658377117+00:00,timeout,-67.0
,1.4,ESP32-S2,73.0,103.46,12.35,99.9,63.88,,18.0,,6.3,6.74,2024-01-12 22:05:59.251685477+00:00,timeout,-65.0
,1.4,ESP32-S2,73.0,103.83,12.31,99.9,58.46,,18.0,,6.1,6.45,2024-01-12 22:17:52.819322241+00:00,timeout,-65.0
,1.4,ESP32-S2,73.0,102.47,12.61,99.9,55.57,,18.0,,5.7,6.03,2024-01-12 22:29:46.352739396+00:00,timeout,-64.0
,1.4,ESP32-S2,73.0,100.86,12.0,99.9,58.72,,18.0,,5.5,5.92,2024-01-12 22:41:40.190603182+00:00,timeout,-66.0
,1.4,ESP32-S2,73.0,103.58,11.42,99.9,61.96,,18.0,,5.6,6.02,2024-01-12 22:53:34.120171093+00:00,timeout,-66.0
,1.4,ESP32-S2,110.0,,18.99,99.8,67.37,,,,12.2,12.51,2024-01-12 23:02:46.356911392+00:00,reset,-53.0
,1.4,ESP32-S2,110.0,100.0,17.23,99.9,64.1,,34.0,,12.6,13.15,2024-01-12 23:03:06.342029411+00:00,middle,-55.0
,1.4,ESP32-S2,110.0,102.61,15.31,99.8,55.85,,34.0,,15.2,14.98,2024-01-12 23:09:03.509025262+00:00,timeout,-42.0
,1.4,ESP32-S2,110.0,102.94,16.79,99.9,55.33,,34.0,,16.3,15.96,2024-01-12 23:13:01.606544858+00:00,timeout,-42.0
,1.4,ESP32-S2,110.0,102.42,15.7,99.9,54.07,,34.0,,17.1,16.7,2024-01-12 23:16:59.985358340+00:00,timeout,-43.0
,1.4,ESP32-S2,110.0,103.53,15.14,99.9,53.98,,34.0,,17.5,17.27,2024-01-12 23:20:58.169444646+00:00,timeout,-43.0
,1.4,ESP32-S2,110.0,102.81,16.67,99.9,51.09,,34.0,,17.9,17.85,2024-01-12 23:24:56.149186373+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,103.33,16.95,99.9,51.34,,34.0,,18.5,18.33,2024-01-12 23:28:54.230557972+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,103.79,17.92,99.9,50.95,,34.0,,18.7,18.69,2024-01-12 23:32:52.515949262+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,103.01,16.7,99.9,50.72,,34.0,,18.9,18.96,2024-01-12 23:36:51.010805903+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,104.18,15.39,99.9,50.42,,34.0,,19.1,19.17,2024-01-12 23:40:49.806961058+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,103.46,16.02,99.9,50.39,,34.0,,19.2,19.34,2024-01-12 23:44:47.991503722+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,103.66,13.43,99.9,50.21,,34.0,,19.4,19.48,2024-01-12 23:48:46.278242591+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,104.51,15.85,99.9,50.24,,34.0,,19.5,19.58,2024-01-12 23:52:44.463894232+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,104.38,14.87,99.9,50.0,,34.0,,19.6,19.67,2024-01-12 23:56:42.133881071+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,103.99,15.11,99.9,49.69,,34.0,,19.7,19.75,2024-01-13 00:00:40.376502813+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,105.36,18.07,99.9,49.36,,34.0,,19.9,19.8,2024-01-13 00:04:39.017113764+00:00,timeout,-16.0
,1.4,ESP32-S2,110.0,105.16,16.2,99.9,49.56,,34.0,,19.9,19.86,2024-01-13 00:08:36.685849580+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,106.14,17.19,99.9,49.21,,34.0,,19.9,19.9,2024-01-13 00:12:34.974100371+00:00,timeout,-22.0
,1.4,ESP32-S2,110.0,106.99,16.63,99.9,49.14,,34.0,,20.0,19.93,2024-01-13 00:16:33.465519959+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,106.34,16.49,99.9,48.85,,34.0,,20.1,19.96,2024-01-13 00:20:31.036710241+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,107.19,15.97,99.9,49.09,,34.0,,20.0,19.99,2024-01-13 00:24:29.893746133+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,109.93,16.75,99.9,48.13,,34.0,,20.1,20.01,2024-01-13 00:28:27.914191060+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,110.46,17.29,99.9,48.78,,34.0,,20.2,20.04,2024-01-13 00:32:26.100089936+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,111.9,16.91,99.9,48.47,,34.0,,20.2,20.06,2024-01-13 00:36:23.984627412+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,112.61,16.83,99.9,48.33,,34.0,,20.2,20.08,2024-01-13 00:40:22.107613039+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,113.66,17.5,99.9,47.97,,34.0,,20.2,20.1,2024-01-13 00:44:20.345997424+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,115.03,17.62,99.9,48.11,,34.0,,20.2,20.11,2024-01-13 00:48:18.485665699+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,116.73,18.16,99.9,48.08,,34.0,,20.2,20.13,2024-01-13 00:52:16.816179172+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,117.65,18.76,99.9,47.38,,34.0,,20.3,20.14,2024-01-13 00:56:14.796114408+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,118.56,17.93,99.9,47.78,,34.0,,20.3,20.15,2024-01-13 01:00:13.697373641+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,123.01,14.23,99.9,47.57,,34.0,,20.3,20.16,2024-01-13 01:04:11.137844915+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,123.66,12.96,99.9,47.83,,34.0,,20.3,20.17,2024-01-13 01:08:09.934630755+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,123.79,13.48,99.9,47.9,,34.0,,20.3,20.18,2024-01-13 01:12:07.841403419+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,126.99,14.23,99.9,47.57,,34.0,,20.3,20.19,2024-01-13 01:16:06.332955735+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,127.78,14.25,99.9,47.22,,34.0,,20.3,20.2,2024-01-13 01:20:04.416008698+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,130.59,15.84,99.9,47.36,,34.0,,20.4,20.22,2024-01-13 01:24:02.450863413+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,132.55,15.13,99.9,47.25,,34.0,,20.4,20.22,2024-01-13 01:28:01.089948648+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,132.48,15.62,99.9,47.1,,34.0,,20.4,20.23,2024-01-13 01:31:59.070433881+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,136.41,14.85,99.9,47.5,,34.0,,20.4,20.24,2024-01-13 01:35:56.985551366+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,138.3,15.07,99.9,46.99,,34.0,,20.5,20.24,2024-01-13 01:39:54.943713646+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,140.98,14.79,99.9,47.14,,34.0,,20.4,20.25,2024-01-13 01:43:53.940747547+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,141.05,14.96,99.9,46.66,,34.0,,20.4,20.26,2024-01-13 01:47:51.675912642+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,143.73,14.46,99.9,47.19,,34.0,,20.4,20.26,2024-01-13 01:51:50.363348729+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,146.41,14.48,99.9,46.68,,34.0,,20.4,20.27,2024-01-13 01:55:47.933198017+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,150.59,12.93,99.9,46.7,,34.0,,20.4,20.26,2024-01-13 01:59:47.074784679+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,152.88,11.96,99.9,46.82,,34.0,,20.4,20.28,2024-01-13 02:03:44.540385375+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,155.16,11.68,99.9,46.65,,34.0,,20.4,20.28,2024-01-13 02:07:43.238256481+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,156.27,10.64,99.9,46.75,,34.0,,20.4,20.28,2024-01-13 02:11:41.423667069+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,160.2,13.24,99.9,46.78,,34.0,,20.4,20.29,2024-01-13 02:15:39.610952484+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,162.29,12.75,99.9,46.56,,34.0,,20.4,20.29,2024-01-13 02:19:37.718317570+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,164.9,14.31,99.9,46.87,,34.0,,20.4,20.29,2024-01-13 02:23:35.785800831+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,166.01,13.08,99.9,46.18,,34.0,,20.5,20.29,2024-01-13 02:27:33.955433296+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,169.35,13.23,99.9,46.65,,34.0,,20.4,20.29,2024-01-13 02:31:32.344143261+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,172.29,13.82,99.9,46.5,,34.0,,20.4,20.3,2024-01-13 02:35:30.120033537+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,174.64,13.95,99.9,46.76,,34.0,,20.4,20.3,2024-01-13 02:39:28.505873839+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,177.32,14.33,99.9,46.56,,34.0,,20.4,20.29,2024-01-13 02:43:27.137147202+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,180.39,13.04,99.9,46.46,,34.0,,20.4,20.3,2024-01-13 02:47:25.795525940+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,182.81,12.8,99.9,46.21,,34.0,,20.4,20.3,2024-01-13 02:51:23.879817519+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,185.03,13.18,99.9,46.52,,34.0,,20.5,20.31,2024-01-13 02:55:21.961899806+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,188.56,12.18,99.9,46.45,,34.0,,20.4,20.31,2024-01-13 02:59:19.633881992+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,190.13,12.97,99.9,46.42,,34.0,,20.4,20.31,2024-01-13 03:03:18.236778084+00:00,timeout,-24.0
,1.4,ESP32-S2,110.0,194.25,13.26,99.9,46.28,,34.0,,20.4,20.31,2024-01-13 03:07:16.518032667+00:00,timeout,-16.0
,0.0,ESP32-S2,110.0,196.54,11.16,99.9,46.07,,34.0,,20.5,20.3,2024-01-13 03:11:14.252863673+00:00,timeout,-23.0
,1.4,ESP32-S2,110.0,199.02,12.25,99.9,46.42,,34.0,,20.4,20.3,2024-01-13 03:15:12.678468157+00:00,timeout,-23.0
,0.0,ESP32-S2,110.0,201.37,11.88,99.9,46.13,,34.0,,20.4,20.3,2024-01-13 03:19:10.758382991+00:00,timeout,-23.0
,0.0,ESP32-S2,110.0,202.29,13.03,99.9,46.03,,34.0,,20.4,20.3,2024-01-13 03:23:09.456473702+00:00,timeout,-23.0
,0.0,ESP32-S2,110.0,205.42,13.93,99.9,46.14,,34.0,,20.4,20.31,2024-01-13 03:27:07.538981125+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,209.67,13.16,99.9,45.92,,34.0,,20.5,20.3,2024-01-13 03:31:05.312780392+00:00,timeout,-23.0
,0.0,ESP32-S2,110.0,212.48,13.28,99.9,46.21,,34.0,,20.4,20.3,2024-01-13 03:35:03.499721553+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,214.38,13.36,99.9,46.14,,34.0,,20.4,20.3,2024-01-13 03:39:01.684100216+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,217.65,12.65,99.9,46.08,,34.0,,20.4,20.3,2024-01-13 03:42:59.967470185+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,221.31,12.5,99.9,45.9,,34.0,,20.4,20.3,2024-01-13 03:46:57.947532253+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,223.53,10.95,99.9,45.9,,34.0,,20.5,20.3,2024-01-13 03:50:56.293131069+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,222.88,11.22,99.9,45.55,,34.0,,20.4,20.3,2024-01-13 03:54:54.382103578+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,228.1,11.45,99.9,45.63,,34.0,,20.4,20.3,2024-01-13 03:58:53.111601443+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,225.82,11.39,99.9,45.86,,34.0,,20.4,20.29,2024-01-13 04:02:51.877308493+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,228.63,11.17,99.9,45.77,,34.0,,20.4,20.3,2024-01-13 04:06:49.695125762+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,228.76,10.85,99.9,45.76,,34.0,,20.4,20.3,2024-01-13 04:10:46.848257793+00:00,timeout,-18.0
,0.0,ESP32-S2,110.0,228.89,11.6,99.9,45.83,,34.0,,20.4,20.3,2024-01-13 04:14:45.481647951+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,229.22,13.45,99.9,45.57,,34.0,,20.4,20.3,2024-01-13 04:18:43.522169613+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,226.34,12.0,99.9,45.59,,34.0,,20.3,20.29,2024-01-13 04:22:41.932075622+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,228.5,11.82,99.9,45.28,,34.0,,20.4,20.29,2024-01-13 04:26:40.097427623+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,229.93,12.91,99.9,45.45,,34.0,,20.4,20.29,2024-01-13 04:30:38.286483685+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,228.37,12.26,99.9,45.58,,34.0,,20.3,20.29,2024-01-13 04:34:36.638378826+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,227.06,12.3,99.9,45.05,,34.0,,20.3,20.29,2024-01-13 04:38:34.343198781+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,226.27,11.7,99.9,45.38,,34.0,,20.3,20.3,2024-01-13 04:42:32.936730816+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,223.86,10.6,99.9,45.21,,34.0,,20.4,20.29,2024-01-13 04:46:31.120214638+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,225.36,12.19,99.9,45.11,,34.0,,20.3,20.29,2024-01-13 04:50:29.157261830+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,225.1,12.21,99.9,44.99,,34.0,,20.3,20.29,2024-01-13 04:54:27.900544272+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,228.43,11.83,99.9,45.19,,34.0,,20.3,20.29,2024-01-13 04:58:26.084498921+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,226.8,13.21,99.9,44.88,,34.0,,20.3,20.29,2024-01-13 05:02:24.572437833+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,228.24,12.99,99.9,45.08,,34.0,,20.3,20.29,2024-01-13 05:06:23.385615417+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,223.86,10.88,99.9,44.99,,34.0,,20.3,20.29,2024-01-13 05:10:20.943032675+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,220.2,8.79,99.9,45.34,,34.0,,20.3,20.28,2024-01-13 05:14:18.717260582+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,216.73,11.47,99.9,44.8,,34.0,,20.3,20.28,2024-01-13 05:18:17.621601326+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,216.73,9.88,99.9,45.1,,34.0,,20.3,20.27,2024-01-13 05:22:15.294565543+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,217.06,10.35,99.9,45.07,,34.0,,20.3,20.27,2024-01-13 05:26:13.374532744+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,213.01,11.79,99.9,45.08,,34.0,,20.3,20.27,2024-01-13 05:30:12.273927330+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,208.95,11.4,99.9,44.96,,34.0,,20.2,20.27,2024-01-13 05:34:10.565420669+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,212.81,12.42,99.9,44.79,,34.0,,20.3,20.26,2024-01-13 05:38:08.404392621+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,212.35,11.71,99.9,44.7,,34.0,,20.3,20.26,2024-01-13 05:42:07.235108283+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,210.46,12.45,99.9,44.56,,34.0,,20.2,20.26,2024-01-13 05:46:06.238824654+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,211.11,12.16,99.9,44.57,,34.0,,20.2,20.25,2024-01-13 05:50:03.092540702+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,213.92,12.99,99.9,44.65,,34.0,,20.3,20.24,2024-01-13 05:54:01.685925136+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,213.86,12.46,99.9,44.46,,34.0,,20.3,20.25,2024-01-13 05:57:59.972930282+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,213.2,12.46,99.9,44.38,,34.0,,20.3,20.25,2024-01-13 06:01:58.155435141+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,215.1,14.32,99.9,44.61,,34.0,,20.3,20.25,2024-01-13 06:05:55.828135233+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,215.29,12.38,99.9,44.41,,34.0,,20.3,20.25,2024-01-13 06:09:54.421263826+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,217.71,12.21,99.9,43.94,,34.0,,20.3,20.25,2024-01-13 06:13:52.095656013+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,215.69,13.78,99.9,44.16,,34.0,,20.3,20.24,2024-01-13 06:17:50.893872136+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,217.06,14.18,99.9,44.18,,34.0,,20.4,20.24,2024-01-13 06:21:48.770978938+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,219.93,12.56,99.9,43.92,,34.0,,20.2,20.25,2024-01-13 06:25:47.056178268+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,222.81,12.26,99.9,44.22,,34.0,,20.3,20.25,2024-01-13 06:29:45.172494519+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,217.65,10.49,99.9,44.18,,34.0,,20.3,20.25,2024-01-13 06:33:44.107200636+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,221.31,12.34,99.9,44.46,,34.0,,20.2,20.29,2024-01-13 06:37:41.615433357+00:00,timeout,-25.0
,0.0,ESP32-S2,110.0,218.24,11.97,99.9,44.35,,34.0,,20.3,20.3,2024-01-13 06:41:39.793112551+00:00,timeout,-25.0
,0.0,ESP32-S2,110.0,220.46,12.41,99.9,44.34,,34.0,,20.3,20.32,2024-01-13 06:45:37.468261368+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,219.15,11.63,99.9,44.57,,34.0,,20.3,20.33,2024-01-13 06:49:36.287430902+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,219.41,12.28,99.9,44.07,,34.0,,20.3,20.33,2024-01-13 06:53:34.506756021+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,219.93,12.8,99.9,44.08,,34.0,,20.3,20.33,2024-01-13 06:57:32.020917982+00:00,timeout,-23.0
,0.0,ESP32-S2,110.0,222.94,13.9,99.9,44.1,,34.0,,20.3,20.31,2024-01-13 07:01:30.818689858+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,227.06,12.46,99.9,43.97,,34.0,,20.3,20.32,2024-01-13 07:05:28.767008474+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,226.54,13.08,99.9,44.08,,34.0,,20.3,20.32,2024-01-13 07:09:27.801618498+00:00,timeout,-20.0
,0.0,ESP32-S2,110.0,229.15,12.4,99.9,43.98,,34.0,,20.3,20.33,2024-01-13 07:13:25.268628318+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,230.33,11.56,99.9,43.46,,34.0,,20.3,20.32,2024-01-13 07:17:23.145975769+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,229.02,13.61,99.9,43.53,,34.0,,20.3,20.31,2024-01-13 07:21:21.163124068+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,230.07,13.11,99.9,43.51,,34.0,,20.5,20.31,2024-01-13 07:25:19.103156055+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,230.46,12.82,99.9,43.25,,34.0,,20.3,20.31,2024-01-13 07:29:17.901539943+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,231.44,13.18,99.9,43.51,,34.0,,20.3,20.32,2024-01-13 07:33:15.781140190+00:00,timeout,-23.0
,0.0,ESP32-S2,110.0,231.18,12.03,99.9,43.33,,34.0,,20.3,20.31,2024-01-13 07:37:13.969335486+00:00,timeout,-23.0
,0.0,ESP32-S2,110.0,230.39,13.11,99.9,43.26,,34.0,,20.3,20.3,2024-01-13 07:41:12.044996979+00:00,timeout,-23.0
,0.0,ESP32-S2,110.0,233.79,11.8,99.9,43.29,,34.0,,20.3,20.3,2024-01-13 07:45:10.102140611+00:00,timeout,-23.0
,0.0,ESP32-S2,110.0,232.09,11.12,99.9,43.14,,34.0,,20.3,20.31,2024-01-13 07:49:07.901722394+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,231.96,11.19,99.9,42.94,,34.0,,20.3,20.3,2024-01-13 07:53:06.497355847+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,233.92,12.62,99.9,42.86,,34.0,,20.3,20.3,2024-01-13 07:57:04.682420025+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,230.78,12.13,99.9,42.87,,34.0,,20.3,20.3,2024-01-13 08:01:02.863416146+00:00,timeout,-23.0
,0.0,ESP32-S2,110.0,230.33,12.87,99.9,42.71,,34.0,,20.3,20.3,2024-01-13 08:05:01.050321133+00:00,timeout,-23.0
,0.0,ESP32-S2,110.0,226.27,12.36,99.9,42.67,,34.0,,20.3,20.3,2024-01-13 08:08:59.129784070+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,226.8,12.02,99.9,42.67,,34.0,,20.3,20.31,2024-01-13 08:12:57.351786126+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,227.32,12.7,99.9,42.22,,34.0,,20.3,20.3,2024-01-13 08:16:55.602090607+00:00,timeout,-24.0
,0.0,ESP32-S2,110.0,225.03,12.13,99.9,43.3,,34.0,,20.2,20.39,2024-01-13 08:20:53.887680892+00:00,timeout,-21.0
,0.0,ESP32-S2,110.0,222.68,12.54,99.9,43.18,,34.0,,20.3,20.37,2024-01-13 08:24:51.971161640+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,223.53,13.78,99.9,42.77,,34.0,,20.3,20.35,2024-01-13 08:28:50.155145771+00:00,timeout,-23.0
,0.0,ESP32-S2,110.0,224.31,13.37,99.9,42.81,,34.0,,20.3,20.33,2024-01-13 08:32:47.829953228+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,226.93,13.49,99.9,42.76,,34.0,,20.3,20.32,2024-01-13 08:36:46.010551804+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,227.06,13.46,99.9,42.46,,34.0,,20.3,20.3,2024-01-13 08:40:44.603312912+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,228.1,12.37,99.9,42.34,,34.0,,20.3,20.3,2024-01-13 08:44:42.175320817+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,230.07,11.3,99.9,41.99,,34.0,,20.3,20.29,2024-01-13 08:48:41.075181315+00:00,timeout,-19.0
,0.0,ESP32-S2,110.0,228.76,12.56,99.9,42.28,,34.0,,20.4,20.27,2024-01-13 08:52:39.463806695+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,227.45,14.9,99.9,41.81,,34.0,,20.3,20.25,2024-01-13 08:56:37.548487778+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,223.2,15.11,99.9,41.94,,34.0,,20.2,20.25,2024-01-13 09:00:35.834046697+00:00,timeout,-22.0
,0.0,ESP32-S2,110.0,224.51,13.71,99.9,42.17,,34.0,,20.2,20.26,2024-01-13 09:04:34.016117827+00:00,timeout,-22.0
